Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Replacement of 206 m od 102 dia Aluminum Irrigation Main ,MW21JHQ039,ITT,2021/02/23,2,2021/02/26,N/A,,,,$0.00,2021/03/12
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Occupational Therapist Consulting and Training,SDPR-OT-HA-2021,RFP,2021/01/28,1,2021/02/12,Dorothy J. Skinner Occupational Therapy Consulting,Victoria,British Columbia,Canada,"$112,000.00",2021/03/12
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Project Management Service - Rail and Navigable Waters ,SFRP-SIR-210126,SRFP,2021/02/04,3,2021/02/09,G.R.E. Consulting Ltd,Victoria,British Columbia,Canada,"$250,000.00",2021/03/12
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Third-Party Administration of Benefits Services in Victoria,TPA2021112VIC,SRFP,2021/01/08,0,2021/02/08,The Elizabeth Fry Society of Greater Vancouver,Victoria,British Columbia,Canada,"$174,960.00",2021/03/12
Procurement Services Branch,Ministry of Attorney General,Parts for Smith & Wesson M&P9 Pistol,ITQ-006575,Itq,2021/02/25,0,2021/03/08,Wolverine Supplies Ltd.,Virden,Manitoba,Canada,"$50,645.96",2021/03/12
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Extend the service life of the existing pavement on the PMH1.,13030MJ2021,MOTITT,2021/02/05,0,2021/02/25,ALL ROADS Construction Ltd.,Surrey,British Columbia,Canada,"$6,254,000.00",2021/03/15
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Extend the service life of the existing pavement on the PMH1.,13030MJ2021,MOTITT,2021/02/05,0,2021/02/25,ALL ROADS Construction Ltd.,Surrey,British Columbia,Canada,"$6,254,000.00",2021/03/15
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,H5 Blackwater Rd to Birch Island Rd and Side Roads Resurfacing,25290MJ0000,MOTITT,2021/02/25,0,2021/03/11,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$4,650,370.00",2021/03/15
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,H5 Blackwater Rd to Birch Island Rd and Side Roads Resurfacing,25290MJ0000,MOTITT,2021/02/25,0,2021/03/11,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$4,650,370.00",2021/03/15
Procurement Services Branch,Ministry of Health,Jira Software (Server) 100 Users: Commercial License Renewal (He,ITQ-006580,Itq,2021/03/01,1,2021/03/09,Highway Three Solutions (2013) Ltd.,Victoria,British Columbia,Canada,"$7,120.27",2021/03/15
Procurement Services Branch,Ministry of Attorney General,Avteq AV Display Cart ,ITQ-006582,Itq,2021/03/01,0,2021/03/09,Visions Electronics Limited Partnership,Pitt Meadows,British Columbia,Canada,"$132,410.77",2021/03/15
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Bridge Timber Orders (Finlay-Russel and Hankin Evelyn areas),ITQ-006595,Itq,2021/03/08,1,2021/03/12,Ruskin Construction Ltd.,Prince George,British Columbia,Canada,"$84,000.00",2021/03/15
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Recreation Site Maintenance: Revelstoke ,RC222610002MY,ITT,2021/03/03,1,2021/03/12,Cedar & Spruce Consulting Ltd.,Revelstoke,British Columbia,Canada,"$11,968.00",2021/03/15
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Project Management Service - Rail and Navigable Waters ,SFRP-SIR-210126,SRFP,2021/02/04,3,2021/02/09,G.R.E. Consulting Ltd.,Victoria,British Columbia,Canada,"$225,000.00",2021/03/15
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Third-Party Administration of Benefits Services in Terrace,TPA2021110TER,SRFP,2021/01/08,0,2021/02/08,N/A,,,,$0.00,2021/03/15
Procurement Services Branch,Ministry of Attorney General,Supply & Delivery of Video Conferencing Equipment (Vancouver),ITQ-006573,Itq,2021/03/05,4,2021/03/09,PhoneTek Inc.,Richmond Hill,Ontario,Canada,"$276,360.00",2021/03/15
Procurement Services Branch,Ministry of Transportation and Infrastructure,Supply/Deliver/Stockpile various class Rip Rock multi locations,ITQ-006592,Itq,2021/03/03,0,2021/03/11,Soucie Construction Ltd.,Stewart,British Columbia,Canada,"$425,040.00",2021/03/15
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Hwy 10 and Hwy 91 mill and fill resurfacing,13032MJ2021,MOTITT,2021/02/19,1,2021/03/03,Key-West Asphalt (333) Ltd.,Surrey,British Columbia,Canada,"$2,933,270.95",2021/03/16
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",SRFP for Socio-economic and Environmental Assessment for LUP,GS21NAN421,RFP,2021/02/08,0,2021/03/01,EcoPlan International,Vancouver,British Columbia,Canada,"$24,000.00",2021/03/16
Procurement Services Branch,Ministry of Public Safety & Solicitor General & Emergency B.C.,Quantitative Respirators Fit Testers(10units)(Various Locations),ITQ-006568R,Itq,2021/03/05,0,2021/03/12,Levitt-Safety Limited,Port Coquitlam,British Columbia,Canada,"$111,384.00",2021/03/16
Procurement Services Branch,Ministry of Transportation and Infrastructure,Field Services Equipment,ITQ-006579,Itq,2021/03/04,1,2021/03/08,Adriana Levet Newhouse,Vancouver,British Columbia,Canada,"$119,202.13",2021/03/16
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Supply & Delivery of Portable hand washing sinks(chilliwack),ITQ-006588,Itq,2021/03/05,1,2021/03/10,WESTERN WATER AND GAS PRODUCTS LTD.,Surrey,British Columbia,Canada,$0.00,2021/03/16
Procurement Services Branch,Ministry of Citizens' Services,"HCL AppScanEnterprise Server, 12 Month S&S Renewal,Install ",ITQ-006593,Itq,2021/03/09,1,2021/03/12,GlassHouse Systems Inc.,Toronto,Ontario,Canada,"$46,930.37",2021/03/16
Procurement Services Branch,Ministry of Citizens' Services,"Symantec Software Annual Maintenance Renewal, 03/20/21-03/19/22",ITQ-006597,Itq,2021/03/04,0,2021/03/15,Codework Inc.,Ottawa,Ontario,Canada,"$61,204.50",2021/03/16
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Indigenous Cultural Liaison FY22,PGRCC-21-0001,RFP,2021/01/28,0,2021/02/26,Prince George Urban Aboriginal Justice Society,Prince George,British Columbia,Canada,"$90,000.00",2021/03/16
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Third-Party Administration Services in Abbotsford and Mission,TPA2021105ABB,SRFP,2021/01/21,1,2021/02/08,Triangle Community Resources Inc.,Abbotsford,British Columbia,Canada,"$192,000.00",2021/03/16
Procurement Services Branch,"Ministry of Energy, Mines, and Low Carbon Innovation",Hilleberg Atlas Base Tent or equivalent ,ITQ-006591,Itq,2021/03/04,1,2021/03/11,"Hilleberg The Tentmaker, Inc.",Redmond,Washington,United States,"$8,249.00",2021/03/17
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Recreation Site Maintenance West Chilcotin,RC22770005MY,ITT,2021/02/19,1,2021/03/18,Jason Shimabukro,Alexis Creek,British Columbia,Canada,"$12,875.00",2021/03/18
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Recreation Site Maintenance 100 Mile House North,RC222770002MY,ITT,2021/02/18,0,2021/03/18,Doug Kirkby dba Nehalliston Landscaping,Bridge Lake,British Columbia,Canada,"$20,805.00",2021/03/18
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Recreation Site Maintenance 100 Mile House South,RC222770003MY,ITT,2021/02/18,0,2021/03/18,Doug Kirkby dba Nehalliston Landscaping,Bridge Lake,British Columbia,Canada,"$20,400.00",2021/03/18
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Planning Pre-Project Dev Design & Engineering General Services ,12026,RFP,2021/02/05,0,2021/03/01,Parsons Inc.,Burnaby,British Columbia,Canada,"$2,000,000.00",2021/03/18
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Planning Pre-Project Dev Design & Engineering General Services ,12026,RFP,2021/02/05,0,2021/03/01,Urban Systems Ltd.,Vancouver,British Columbia,Canada,"$2,000,000.00",2021/03/18
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Planning Pre-Project Dev Design & Engineering General Services ,12026,RFP,2021/02/05,0,2021/03/01,McElhanney Ltd.,Vancouver,British Columbia,Canada,"$2,000,000.00",2021/03/18
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing in Wabi Estates Subdivision,37888MJ0000,MOTITT,2021/03/01,0,2021/03/17,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$1,454,211.00",2021/03/18
Ministry of Transportation and Infrastructure - Construction,Ministry of Transportation and Infrastructure - Construction,Asphalt Surfacing in Wabi Estates Subdivision,37888MJ0000,MOTITT,2021/03/01,0,2021/03/17,Peter’s Bros. Construction Ltd.,Penticton,British Columbia,Canada,"$1,454,211.00",2021/03/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Fire Camp Services (Catering, Janitorial and Laundry) ",ON-003610,RSA,2021/01/29,0,2021/03/01,Fireweed Camps Ltd,Salmon Arm,British Columbia,Canada,$0.00,2021/03/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Fire Camp Services (Catering, Janitorial and Laundry) ",ON-003610,RSA,2021/01/29,0,2021/03/01,Summit Catering Ltd.,Smithers,British Columbia,Canada,$0.00,2021/03/18
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Fire Camp Services (Catering, Janitorial and Laundry) ",ON-003610,RSA,2021/01/29,0,2021/03/01,Lodgistix Accommodations and Services lnc,St Albert,Alberta,Canada,$0.00,2021/03/18
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Gypsy Moth Trapping in the Kootenay-Boundary Region,RE22REM007/1070-20,ITQ,2021/03/01,1,2021/03/11,H.I.S. Wildfire FS Inc,Kamloops,British Columbia,Canada,"$6,779.28",2021/03/18
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Third-Party Administration of Benefits Services in Chilliwack,TPA2021106CHI,SRFP,2021/02/01,1,2021/02/08,The Governing Council of The Salvation Army in Canada,Chilliwack,British Columbia,Canada,"$64,992.00",2021/03/18
Procurement Services Branch,Ministry of Transportation and Infrastructure,Field Services Equipment,ITQ-006579,Itq,2021/03/04,1,2021/03/08,Cansel Survey Equipment Inc.,Burnaby,British Columbia,Canada,"$106,430.48",2021/03/19
Procurement Services Branch,Ministry of Transportation and Infrastructure,Lions Gate Bridge Sidewalk Ramp Fabrication,ITQ-006602,Itq,2021/03/10,0,2021/03/18,Marcon Metalfab Inc,Delta,British Columbia,Canada,"$49,956.48",2021/03/19
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",Atlassian JIRA Service Desk Add-on to JIRA Core for 2000 Users,ITQ-006603,Itq,2021/03/17,1,2021/03/18,Highway Three Solutions (2013) Ltd.,Victoria,British Columbia,Canada,"$49,018.37",2021/03/19
Procurement Services Branch,Ministry of Transportation and Infrastructure,Fabricate/Storage/Deliver of Bridge Components (Tamen Creek),ITQ-006604,Itq,2021/03/16,1,2021/03/18,Surespan Structures Ltd.,Duncan,British Columbia,Canada,"$655,914.56",2021/03/19
Procurement Services Branch,Ministry of Social Development and Poverty Reduction,2021 Annual Renewal of ISD's M&S for Redwood Report2Web,ITQ-006601,Itq,2021/03/10,0,2021/03/18,Redwood Software Inc,Morrisville,North Carolina,United States,"$27,089.00",2021/03/19
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",FERTILIZER  - Various Blends and Locations ,ITQ-006590,Itq,2021/03/15,3,2021/03/18,Terralink Horticulture Inc,Abbotsford,British Columbia,Canada,"$10,448,459.83",2021/03/22
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Medical/Physician consulting,BCCSNOI21720B,NOI,2021/02/10,0,2021/02/24,DR. ROBERT C. SAUNDERS,Fort Langley,British Columbia,Canada,"$75,000.00",2021/03/23
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,Request for Proposals for Therapeutic Community Service Provider,ON-003594,RFP,2021/01/21,1,2021/02/03,Nanaimo Region John Howard Society,Nanaimo,British Columbia,Canada,"$373,608.07",2021/03/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",SU22DOS002,SU22DOS002,ITT,2021/02/26,0,2021/03/16,Vision Forestry,Vernon,British Columbia,Canada,"$26,160.00",2021/03/23
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Western Spruce Budworm Egg Mass Sampling - West (Boundary Area),RE22REM006/1070-20,ITQ,2021/03/01,0,2021/03/12,Joseph F Duperon,Osoyoos,British Columbia,Canada,"$2,943.12",2021/03/24
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Third Party Credit Information,MSDPR CREDIT 2021 01,RFP,2021/03/01,7,2021/03/04,Equifax Canada Co.,Toronto,Ontario,Canada,"$194,700.00",2021/03/25
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Trusted Third-Party Administration Services for Vancouver Island,TTPA2021113VI,RFP,2021/03/03,1,2021/03/04,Cowichan Lake Community Services Society,Lake Cowichan,British Columbia,Canada,"$7,860.00",2021/03/25
Procurement Services Branch,Ministry of Social Development and Poverty Reduction,Annual Renewal of ISD's M&S for Rocket License,ITQ-006608,Itq,2021/03/15,0,2021/03/25,Rocket Software Inc.,Waltham,Massachusetts,United States,"$109,268.24",2021/03/25
Procurement Services Branch,Ministry of Citizens' Services,Jira software licenses and plug ins,ITQ-006609,Itq,2021/03/15,1,2021/03/23,Highway Three Solutions (2013) Ltd.,Victoria,British Columbia,Canada,"$67,286.18",2021/03/26
Procurement Services Branch,Ministry of Citizens' Services,Red Hat JBoss Web Server with management May 29 2021 - May 28 20,ITQ-006614,Itq,2021/03/23,2,2021/03/25,Myra Systems Corp,Victoria,British Columbia,Canada,"$10,202.67",2021/03/26
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Peace District Day Labour Supervision,PD-2121,SRFP,2021/02/23,0,2021/03/09,Civil North Consulting Ltd.,Prince George,British Columbia,Canada,"$250,000.00",2021/03/26
Procurement Services Branch,Ministry of Social Development and Poverty Reduction,Informatica Software Maintenance and Support renewal,ITQ-006605,Itq,2021/03/11,0,2021/03/19,Informatica LLC,Redwood City,California,United States,"$90,980.99",2021/03/26
Procurement Services Branch,Ministry of Citizens' Services,Tableau Creator License Renewal,ITQ-006613,Itq,2021/03/17,0,2021/03/25,Newcomp Analytics Inc,Thornhill,Ontario,Canada,"$14,335.47",2021/03/26
Procurement Services Branch,Ministry of Citizens' Services,Toyota Rav4 - including possible alternates,ITQ-006612,Itq,2021/03/16,0,2021/03/24,Round Hill Enterprises Inc.,Nelson,British Columbia,Canada,"$36,976.80",2021/03/29
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Peace District Day Labour Supervision,PD-2121,SRFP,2021/02/23,0,2021/03/09,Wild West Consulting Ltd.,Ashcroft,British Columbia,Canada,"$250,000.00",2021/03/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Trusted Third-Party Administration Services for Vancouver Island,TTPA2021113VI,RFP,2021/03/03,1,2021/03/04,District 69 Society of Organized Services,Parksville,British Columbia,Canada,"$18,180.00",2021/03/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Trusted Third-Party Administration Services for Vancouver Island,TTPA2021113VI,RFP,2021/03/03,1,2021/03/04,Sooke Family Resource Society,Sooke,British Columbia,Canada,"$5,820.00",2021/03/29
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,Trusted Third-Party Administration Services in Clearwater,TTPA2021114CL,RFP,2021/02/10,2,2021/03/04,Yellowhead Community Services Society,Clearwater,British Columbia,Canada,"$46,020.00",2021/03/29
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control and Level 1 First Aid for Dease Lake Area,333ITQ4334DL,ITQ,2021/02/22,0,2021/03/08,N/A,,,,$0.00,2021/03/30
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control & Level 1 First Aid for Houston Area,333ITQ5379HSTN,ITQ,2021/02/22,0,2021/03/08,N/A,,,,$0.00,2021/03/30
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control & First Aid Services for Burns Lake Area,333ITQ6459BL,ITQ,2021/02/22,0,2021/03/08,N/A,,,,$0.00,2021/03/30
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control & Level 1 First Aid for Stewart Meziadin Area,333ITQ8460STMZ,ITQ,2021/02/22,0,2021/03/08,N/A,,,,$0.00,2021/03/30
Ministry of Transportation and Infrastructure,Ministry of Transportation and Infrastructure,Traffic Control & Level 1 First Aid for Smithers Area,333ITQ9341SM,ITQ,2021/02/22,0,2021/03/08,N/A,,,,$0.00,2021/03/30
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",3D Data Visualization Software,IS21IIT058RFP,RFP,2021/03/02,5,2021/03/05,N/A,,,,$0.00,2021/03/30
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",3D Data Visualization Software,IS21IIT058RFP,RFP,2021/03/02,5,2021/03/05,N/A,,,,$0.00,2021/03/30
Procurement Services Branch,Ministry of Transportation and Infrastructure,AutoCAD Subscriptions ,ITQ-006611,Itq,2021/03/17,0,2021/03/25,Solid CADD Group Inc.,Burnaby,British Columbia,Canada,"$134,400.40",2021/03/30
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",FFT Planting Implementation and Wildfire Surveys in Mackenzie FD,10005-40/IM22DMK008,ITT,2021/03/02,0,2021/03/23,Coastal Natural Resource Management Ltd.,Prince George,British Columbia,Canada,$0.00,2021/03/31
Ministry of Attorney General,Ministry of Attorney General,NOI to direct award for on-line training module,11988,NOI,2021/01/25,0,2021/02/04,Ending Violence Association of British Columbia,Vancouver,British Columbia,Canada,"$300,000.00",2021/03/31
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Intangible Cultural Heritage Project for the FPTCH ,12009,RFP,2021/02/25,4,2021/03/01,Heritage Saskatchewan,Regina,Saskatchewan,Canada,"$54,951.11",2021/03/31
Procurement Services Branch,Ministry of Citizens' Services,One year (12 Mos) of Metabase - Base Subscription & 105 Users,ITQ-006598,Itq,2021/03/09,1,2021/03/16,"Metabase, Inc.",San Francisco,California,United States,"$22,600.00",2021/03/31
Procurement Services Branch,"Ministry of Forests, Lands, Natural Resource Operations and R.D.",REQUOTE Heavy Duty Weather Resistant Tote Bins and Storage Bin,ITQ-006606R,Itq,2021/03/24,0,2021/03/30,FYPM Holdings Inc,Maple Ridge,British Columbia,Canada,$0.00,2021/03/31
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",Recreation Site Maintenance Quesnel West,RC22275006,ITT,2021/03/11,1,2021/03/31,Lynn's Contracting,Quesnel,British Columbia,Canada,"$12,300.00",2021/03/31
"Ministry of Forests, Lands, Natural Resource Operations and R.D.","Ministry of Forests, Lands, Natural Resource Operations and R.D.",RFP212390003 - Campbell River Area Fee-Sites Bundle 2021,RFP212390003,RFP,2021/02/04,1,2021/03/05,Wilderness Recreation Services Ltd,Campbell River,British Columbia,Canada,"$13,600.00",2021/03/31
